game_id,season,game_type,week,gameday,away_team,away_score,home_team,home_score,result,total,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,away_team_money_line_5Dimes,away_team_money_line_sportbet,home_team_money_line_5Dimes,home_team_money_line_sportbet,away_team_money_line_bet365,home_team_money_line_bet365,away_team_money_line_BETOnline,away_team_money_line_SPORTS BETTING,home_team_money_line_BETOnline,home_team_money_line_SPORTS BETTING,away_team_money_line_BOVADA,away_team_money_line_bodog,home_team_money_line_BOVADA,home_team_money_line_bodog,away_team_money_line_BOOKMAKER,away_team_money_line_BetCRIS,home_team_money_line_BOOKMAKER,home_team_money_line_BetCRIS,away_team_money_line_JAZZ,home_team_money_line_JAZZ,away_team_money_line_JUSTBET,home_team_money_line_JUSTBET,away_team_money_line_MATCHBOOK,home_team_money_line_MATCHBOOK,away_team_money_line_PINNACLE,home_team_money_line_PINNACLE,away_team_money_line_intertops,home_team_money_line_intertops,away_team_money_line_Sports Interaction,home_team_money_line_Sports Interaction,away_team_money_line_youwager.eu,home_team_money_line_youwager.eu,away_team_money_line_HERITAGE,home_team_money_line_HERITAGE,away_team_money_line_SBR,home_team_money_line_SBR,away_team_money_line_WAGERWEB,home_team_money_line_WAGERWEB,away_team_money_line_GT BETS,home_team_money_line_GT BETS,away_team_spread_5Dimes,away_team_spread_sportbet,home_team_spread_5Dimes,home_team_spread_sportbet,away_team_spread_bet365,home_team_spread_bet365,away_team_spread_BETOnline,away_team_spread_SPORTS BETTING,home_team_spread_BETOnline,home_team_spread_SPORTS BETTING,away_team_spread_BOVADA,away_team_spread_bodog,home_team_spread_BOVADA,home_team_spread_bodog,away_team_spread_BOOKMAKER,away_team_spread_BetCRIS,home_team_spread_BOOKMAKER,home_team_spread_BetCRIS,away_team_spread_JAZZ,home_team_spread_JAZZ,away_team_spread_JUSTBET,home_team_spread_JUSTBET,away_team_spread_MATCHBOOK,home_team_spread_MATCHBOOK,away_team_spread_PINNACLE,home_team_spread_PINNACLE,away_team_spread_intertops,home_team_spread_intertops,away_team_spread_Sports Interaction,home_team_spread_Sports Interaction,away_team_spread_youwager.eu,home_team_spread_youwager.eu,away_team_spread_HERITAGE,home_team_spread_HERITAGE,away_team_spread_SBR,home_team_spread_SBR,away_team_spread_WAGERWEB,home_team_spread_WAGERWEB,away_team_spread_GT BETS,home_team_spread_GT BETS,under_total_5Dimes,under_total_sportbet,over_total_5Dimes,over_total_sportbet,under_total_bet365,over_total_bet365,under_total_BETOnline,under_total_SPORTS BETTING,over_total_BETOnline,over_total_SPORTS BETTING,under_total_BOVADA,under_total_bodog,over_total_BOVADA,over_total_bodog,under_total_BOOKMAKER,under_total_BetCRIS,over_total_BOOKMAKER,over_total_BetCRIS,under_total_JAZZ,over_total_JAZZ,under_total_JUSTBET,over_total_JUSTBET,under_total_MATCHBOOK,over_total_MATCHBOOK,under_total_PINNACLE,over_total_PINNACLE,under_total_intertops,over_total_intertops,under_total_Sports Interaction,over_total_Sports Interaction,under_total_youwager.eu,over_total_youwager.eu,under_total_HERITAGE,over_total_HERITAGE,under_total_SBR,over_total_SBR,under_total_WAGERWEB,over_total_WAGERWEB,under_total_GT BETS,over_total_GT BETS,home_team_money_line_MY BOOKIE,away_team_money_line_MY BOOKIE,home_team_spread_MY BOOKIE,away_team_spread_MY BOOKIE,under_total_MY BOOKIE,over_total_MY BOOKIE
,,,,,,,,,,,,,,,,,,,175.0,175.0,-210.0,-210.0,175.0,-210.0,164.0,164.0,-184.0,-184.0,160.0,160.0,-180.0,-180.0,170.0,170.0,-200.0,-200.0,180.0,-210.0,170.0,-200.0,174.0,-194.0,181.0,-202.0,170.0,-200.0,170.0,-200.0,175.0,-200.0,173.0,-198.0,165.0,-185.0,175.0,-200.0,164.0,-184.0,-110.0,-110.0,-110.0,-110.0,-105.0,-115.0,-113.0,-113.0,-107.0,-107.0,-105.0,-105.0,-115.0,-115.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-105.0,-115.0,-112.0,111.0,102.0,-113.0,-110.0,-110.0,-105.0,-115.0,-110.0,-110.0,-105.0,-105.0,110.0,-130.0,-115.0,-105.0,-113.0,-107.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-113.0,109.0,-103.0,-107.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,,,,,,
,,,,,,,,,,,,,,,,,,,135.0,135.0,-155.0,-155.0,135.0,-155.0,134.0,134.0,-154.0,-154.0,,,,,140.0,140.0,-160.0,-160.0,130.0,-150.0,140.0,-160.0,140.0,-143.0,140.0,-155.0,130.0,-150.0,125.0,-145.0,120.0,-140.0,131.0,-151.0,130.0,-150.0,130.0,-150.0,132.0,-152.0,110.0,110.0,-130.0,-130.0,105.0,-125.0,107.0,107.0,-127.0,-127.0,100.0,100.0,-120.0,-120.0,-115.0,-115.0,-105.0,-105.0,100.0,-120.0,-115.0,-105.0,-133.0,130.0,120.0,-133.0,110.0,-130.0,105.0,-125.0,-110.0,-110.0,-110.0,100.0,-125.0,105.0,-115.0,-105.0,107.0,-127.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-122.0,-110.0,100.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,,,,,,
,,,,,,,,,,,,,,,,,,,160.0,160.0,-170.0,-170.0,167.0,-192.0,165.0,165.0,-190.0,-190.0,160.0,160.0,-180.0,-180.0,165.0,165.0,-185.0,-185.0,165.0,-185.0,165.0,-185.0,160.0,-163.0,146.0,-162.0,165.0,-190.0,170.0,-200.0,165.0,-190.0,169.0,-194.0,165.0,-185.0,170.0,-195.0,165.0,-190.0,-115.0,-115.0,105.0,105.0,-110.0,-110.0,-113.0,-113.0,-107.0,-107.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,105.0,-108.0,-123.0,111.0,-110.0,-110.0,-110.0,-110.0,-115.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-113.0,-107.0,-102.0,-102.0,-108.0,-108.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-103.0,-108.0,-102.0,-108.0,-110.0,-110.0,-110.0,-110.0,-105.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-105.0,-115.0,,,,,,
,,,,,,,,,,,,,,,,,,,285.0,285.0,-345.0,-345.0,280.0,-360.0,285.0,285.0,-340.0,-340.0,275.0,275.0,-350.0,-350.0,285.0,285.0,-350.0,-350.0,290.0,-360.0,285.0,-350.0,224.0,-350.0,305.0,-350.0,280.0,-350.0,285.0,-365.0,290.0,-350.0,296.0,-366.0,285.0,-350.0,295.0,-365.0,265.0,-330.0,-125.0,-125.0,105.0,105.0,-115.0,-105.0,-110.0,-110.0,-110.0,-110.0,110.0,110.0,-130.0,-130.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-115.0,-105.0,124.0,-117.0,100.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-110.0,-110.0,-115.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-130.0,-105.0,-109.0,-101.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,,,,,,
,,,,,,,,,,,,,,,,,,,-245.0,-245.0,205.0,205.0,-250.0,210.0,-245.0,-245.0,205.0,205.0,-250.0,-250.0,210.0,210.0,-247.0,-247.0,206.0,206.0,-245.0,205.0,-247.0,206.0,-228.0,220.0,-230.0,205.0,-240.0,200.0,-260.0,210.0,-245.0,205.0,-247.0,207.0,-245.0,205.0,-245.0,205.0,-245.0,205.0,120.0,120.0,-140.0,-140.0,-120.0,100.0,-110.0,-110.0,-110.0,-110.0,-120.0,-120.0,100.0,100.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-115.0,-105.0,-106.0,103.0,-102.0,-108.0,-110.0,-110.0,-115.0,-105.0,-110.0,-110.0,-105.0,-105.0,-110.0,-110.0,-105.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-113.0,-113.0,-107.0,-107.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,102.0,-109.0,-109.0,-101.0,-110.0,-110.0,-115.0,-105.0,-110.0,-110.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-113.0,-107.0,,,,,,
,,,,,,,,,,,,,,,,,,,120.0,120.0,-140.0,-140.0,125.0,-145.0,115.0,115.0,-135.0,-135.0,,,,,129.0,129.0,-148.0,-148.0,125.0,-145.0,129.0,-148.0,120.0,-124.0,118.0,-130.0,120.0,-140.0,115.0,-135.0,120.0,-140.0,123.0,-143.0,130.0,-150.0,125.0,-145.0,120.0,-140.0,-105.0,-105.0,-115.0,-115.0,105.0,-125.0,-110.0,-110.0,-110.0,-110.0,100.0,100.0,-120.0,-120.0,-121.0,-121.0,101.0,101.0,-110.0,-110.0,-121.0,101.0,-116.0,112.0,-103.0,-107.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,100.0,-110.0,-120.0,100.0,-105.0,-115.0,100.0,-120.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,101.0,-119.0,-104.0,-106.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-126.0,104.0,-110.0,-110.0,-110.0,-110.0,,,,,,
,,,,,,,,,,,,,,,,,,,280.0,280.0,-340.0,-340.0,270.0,-340.0,270.0,270.0,-325.0,-325.0,245.0,245.0,-290.0,-290.0,285.0,285.0,-350.0,-350.0,260.0,-325.0,270.0,-335.0,290.0,-305.0,270.0,-307.0,280.0,-350.0,260.0,-320.0,240.0,-300.0,283.0,-343.0,260.0,-325.0,285.0,-345.0,265.0,-325.0,-130.0,-130.0,110.0,110.0,-115.0,-105.0,-115.0,-115.0,-105.0,-105.0,-115.0,-115.0,-105.0,-105.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-120.0,100.0,-102.0,-102.0,-105.0,-105.0,-115.0,-105.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-120.0,100.0,-110.0,-110.0,-115.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-107.0,105.0,-106.0,-104.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,,,,,,
,,,,,,,,,,,,,,,,,,,415.0,415.0,-525.0,-525.0,400.0,-525.0,445.0,445.0,-540.0,-540.0,,,,,430.0,430.0,-550.0,-550.0,420.0,-525.0,430.0,-550.0,450.0,-520.0,439.0,-520.0,410.0,-550.0,455.0,-655.0,420.0,-525.0,434.0,-559.0,400.0,-500.0,435.0,-560.0,415.0,-525.0,-125.0,-125.0,105.0,105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,-111.0,-111.0,-109.0,-109.0,-110.0,-110.0,-111.0,-109.0,105.0,-109.0,-109.0,-101.0,-105.0,-115.0,-115.0,-105.0,-110.0,-110.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-115.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-112.0,-112.0,-108.0,-108.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,103.0,-109.0,-101.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-113.0,-107.0,-115.0,-105.0,-110.0,-110.0,,,,,,
,,,,,,,,,,,,,,,,,,,-140.0,-140.0,130.0,130.0,-140.0,120.0,-145.0,-145.0,125.0,125.0,,,,,-145.0,-145.0,125.0,125.0,-140.0,120.0,-145.0,125.0,-132.0,130.0,-139.0,126.0,-140.0,120.0,-140.0,120.0,-145.0,125.0,-146.0,126.0,-145.0,125.0,-145.0,125.0,-147.0,127.0,-115.0,-115.0,105.0,105.0,-115.0,-105.0,-117.0,-117.0,-103.0,-103.0,105.0,105.0,-125.0,-125.0,-114.0,-114.0,-106.0,-106.0,-115.0,-105.0,-114.0,-106.0,116.0,-119.0,-116.0,105.0,-120.0,100.0,-110.0,-110.0,-120.0,100.0,105.0,-115.0,-115.0,-105.0,100.0,-120.0,-121.0,101.0,-106.0,-106.0,-104.0,-104.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-103.0,-103.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-110.0,-110.0,-115.0,-105.0,-110.0,-110.0,,,,,,
,,,,,,,,,,,,,,,,,,,-370.0,-370.0,310.0,310.0,-380.0,300.0,-360.0,-360.0,300.0,300.0,-500.0,-500.0,350.0,350.0,-370.0,-370.0,305.0,305.0,-375.0,300.0,-370.0,305.0,-325.0,320.0,-335.0,293.0,-400.0,315.0,-430.0,330.0,-360.0,300.0,-406.0,326.0,-380.0,310.0,-405.0,325.0,-370.0,285.0,110.0,110.0,-130.0,-130.0,-115.0,-105.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-115.0,-105.0,102.0,-105.0,-104.0,-106.0,-115.0,-105.0,-105.0,-115.0,-115.0,-105.0,-105.0,-105.0,100.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,105.0,-106.0,-104.0,-106.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,,,,,,
,,,,,,,,,,,,,,,,,,,170.0,170.0,-200.0,-200.0,175.0,-210.0,175.0,175.0,-205.0,-205.0,150.0,150.0,-170.0,-170.0,175.0,175.0,-205.0,-205.0,170.0,-200.0,175.0,-205.0,185.0,-187.0,181.0,-202.0,170.0,-200.0,160.0,-190.0,175.0,-205.0,176.0,-206.0,175.0,-205.0,175.0,-205.0,175.0,-205.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-120.0,-120.0,100.0,100.0,-104.0,-104.0,-116.0,-116.0,-110.0,-110.0,-104.0,-116.0,102.0,-103.0,100.0,-110.0,-105.0,-115.0,-110.0,-110.0,-110.0,-110.0,105.0,-115.0,-110.0,-110.0,100.0,-120.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,101.0,-103.0,-108.0,-102.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-115.0,-105.0,,,,,,
,,,,,,,,,,,,,,,,,,,-275.0,-275.0,235.0,235.0,-270.0,220.0,-275.0,-275.0,230.0,230.0,-280.0,-280.0,240.0,240.0,-305.0,-305.0,240.0,240.0,-270.0,230.0,-305.0,240.0,-256.0,252.0,-270.0,239.0,-280.0,240.0,-315.0,255.0,-280.0,240.0,-293.0,243.0,-295.0,230.0,-295.0,245.0,-275.0,235.0,110.0,110.0,-130.0,-130.0,-105.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,102.0,-103.0,-107.0,-103.0,-110.0,-110.0,-120.0,100.0,-110.0,-110.0,-105.0,-105.0,-115.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,109.0,-114.0,-103.0,-107.0,-110.0,-110.0,-115.0,-105.0,-110.0,-110.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-105.0,-115.0,235.0,-275.0,-105.0,-115.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,-175.0,-175.0,155.0,155.0,-175.0,155.0,-170.0,-170.0,150.0,150.0,-180.0,-180.0,160.0,160.0,-170.0,-170.0,150.0,150.0,-170.0,150.0,-170.0,150.0,-166.0,161.0,-170.0,153.0,-175.0,155.0,-205.0,170.0,-175.0,155.0,-175.0,155.0,-175.0,155.0,-175.0,155.0,-170.0,150.0,100.0,100.0,-120.0,-120.0,100.0,-120.0,-120.0,-120.0,100.0,100.0,-110.0,-110.0,-110.0,-110.0,-120.0,-120.0,100.0,100.0,110.0,-130.0,-120.0,100.0,109.0,-110.0,104.0,-115.0,-105.0,-115.0,-105.0,-115.0,-105.0,-115.0,-115.0,105.0,100.0,-120.0,-120.0,100.0,-120.0,100.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,102.0,-106.0,-101.0,-109.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-115.0,-105.0,155.0,-175.0,-120.0,100.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,103.0,103.0,-113.0,-113.0,-105.0,-115.0,100.0,100.0,-120.0,-120.0,,,,,-105.0,-105.0,-115.0,-115.0,-105.0,-115.0,-105.0,-115.0,107.0,-110.0,104.0,-115.0,-105.0,-115.0,105.0,-125.0,100.0,-120.0,-102.0,-118.0,-105.0,-115.0,100.0,-120.0,100.0,-120.0,100.0,100.0,-120.0,-120.0,-115.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-109.0,-109.0,-111.0,-111.0,-110.0,-110.0,-109.0,-111.0,-116.0,115.0,-102.0,-108.0,-115.0,-105.0,100.0,-120.0,-110.0,-110.0,-105.0,-105.0,-115.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,107.0,-104.0,-102.0,-108.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-120.0,100.0,-110.0,-110.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,200.0,200.0,-240.0,-240.0,220.0,-270.0,195.0,195.0,-225.0,-225.0,210.0,210.0,-250.0,-250.0,207.0,207.0,-255.0,-255.0,200.0,-240.0,207.0,-255.0,210.0,-216.0,211.0,-236.0,200.0,-240.0,200.0,-250.0,200.0,-240.0,212.0,-252.0,210.0,-260.0,210.0,-250.0,195.0,-225.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-115.0,-105.0,-115.0,-105.0,110.0,-115.0,-102.0,-108.0,-105.0,-115.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-105.0,-115.0,-105.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,106.0,-109.0,-101.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-250.0,210.0,-110.0,-110.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,165.0,165.0,-190.0,-190.0,160.0,-180.0,170.0,170.0,-195.0,-195.0,145.0,145.0,-165.0,-165.0,165.0,165.0,-185.0,-185.0,165.0,-185.0,165.0,-185.0,192.0,-202.0,186.0,-208.0,165.0,-190.0,155.0,-185.0,160.0,-180.0,171.0,-196.0,157.0,-177.0,170.0,-195.0,160.0,-180.0,-110.0,-110.0,-110.0,-110.0,105.0,-125.0,-110.0,-110.0,-110.0,-110.0,105.0,105.0,-125.0,-125.0,110.0,110.0,-130.0,-130.0,-110.0,-110.0,110.0,-130.0,103.0,-105.0,-103.0,-107.0,-110.0,-110.0,-110.0,-110.0,110.0,-130.0,-105.0,-105.0,105.0,-125.0,-110.0,-110.0,110.0,-130.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,109.0,-109.0,-107.0,-103.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-190.0,160.0,-130.0,110.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,180.0,180.0,-220.0,-220.0,185.0,-225.0,180.0,180.0,-210.0,-210.0,175.0,175.0,-210.0,-210.0,185.0,185.0,-215.0,-215.0,195.0,-230.0,185.0,-215.0,189.0,-193.0,195.0,-218.0,180.0,-220.0,190.0,-230.0,185.0,-220.0,190.0,-220.0,185.0,-215.0,190.0,-220.0,180.0,-210.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,102.0,-113.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-105.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,105.0,-110.0,102.0,-113.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-215.0,185.0,-110.0,-110.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,260.0,260.0,-320.0,-320.0,275.0,-350.0,265.0,265.0,-315.0,-315.0,275.0,275.0,-350.0,-350.0,260.0,260.0,-325.0,-325.0,255.0,-315.0,260.0,-325.0,294.0,-296.0,264.0,-300.0,270.0,-330.0,270.0,-340.0,260.0,-320.0,266.0,-326.0,260.0,-325.0,265.0,-325.0,260.0,-315.0,-140.0,-140.0,120.0,120.0,-120.0,100.0,-120.0,-120.0,100.0,100.0,-120.0,-120.0,100.0,100.0,-120.0,-120.0,100.0,100.0,-115.0,-105.0,-120.0,100.0,-116.0,115.0,-120.0,109.0,-125.0,105.0,-120.0,100.0,-125.0,105.0,100.0,-110.0,-120.0,100.0,-105.0,-115.0,-120.0,100.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-115.0,-115.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-107.0,103.0,-110.0,100.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-110.0,-110.0,-105.0,-115.0,-115.0,-105.0,-315.0,265.0,-105.0,-115.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,210.0,210.0,-250.0,-250.0,225.0,-275.0,210.0,210.0,-250.0,-250.0,220.0,220.0,-260.0,-260.0,205.0,205.0,-245.0,-245.0,215.0,-255.0,205.0,-245.0,244.0,-256.0,244.0,-276.0,210.0,-250.0,225.0,-275.0,215.0,-255.0,224.0,-274.0,210.0,-260.0,225.0,-275.0,210.0,-250.0,-130.0,-130.0,110.0,110.0,-105.0,-115.0,-105.0,-105.0,-115.0,-115.0,-115.0,-115.0,-105.0,-105.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-105.0,-115.0,104.0,-107.0,102.0,-113.0,-105.0,-115.0,-110.0,-110.0,-105.0,-115.0,100.0,-110.0,-115.0,-105.0,-105.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,110.0,-110.0,-107.0,-103.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-250.0,210.0,-110.0,-110.0,-110.0,-110.0
,,,,,,,,,,,,,,,,,,,-230.0,-230.0,190.0,190.0,-250.0,210.0,-250.0,-250.0,210.0,210.0,-260.0,-260.0,220.0,220.0,-260.0,-260.0,210.0,210.0,-235.0,200.0,-260.0,210.0,-222.0,212.0,-230.0,205.0,-250.0,210.0,-255.0,205.0,-260.0,220.0,-255.0,215.0,-260.0,210.0,-255.0,215.0,-250.0,210.0,-110.0,-110.0,-110.0,-110.0,-115.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-115.0,-110.0,-110.0,100.0,-104.0,-108.0,-102.0,-110.0,-110.0,100.0,-120.0,-110.0,-110.0,-105.0,-105.0,-105.0,-115.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-102.0,-102.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-105.0,-105.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,210.0,-250.0,-110.0,-110.0,-110.0,-110.0
